Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),pg/µL,Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Copies/uL linked molecules,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Ch3+Ch4+,Ch3+Ch4-,Ch3-Ch4+,Ch3-Ch4-,Ch5+Ch6+,Ch5+Ch6-,Ch5-Ch6+,Ch5-Ch6-
A01,26BB260410I,,,,SC2,0.077105567,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,1.542111397,,,0.368298799,0.003238339,16314,1,16313,,,,,,,,,4137.123535,,,,63.96657105,,,,,,,,,,,,7643.643066,560.4354556,560.8696353,,,,,0.191924512,0.02089514,,,,,,,,,,,,,No,0,0,0,16314,0,0,0,16314,0,0,0,0
B01,26BB260410I,,,,SC2,0.145552143,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,2.911042929,,,0.466262937,0.022050068,17285,2,17283,,,,,,,,,4137.123535,,,7.938292875,64.53313258,,,,,,,,,,,,7559.052979,548.335773,549.1469639,,,,,0.27983892,0.063167565,,,,,,,,,,,,,No,0,0,0,17285,0,2,0,17283,0,0,0,0
C01,26BB260410I,,,,SC2,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,0,,,0.209719419,0,17971,0,17971,,,,,,,,,4137.123535,,,,65.60101411,,,,,,,,,,,,,540.1849207,540.1849207,,,,,0.095825396,0,,,,,,,,,,,,,No,0,1,0,17970,0,1,0,17970,0,0,0,0
A02,26BB260412I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.212762341,0,17714,0,17714,0,,,,,,,,2692.307617,,,,55.00581548,SC2,,,,,,,,,,,,655.744108,655.744108,,,,,0.097215705,0,,,,,,,,,,,,,No,0,0,0,17714,0,1,0,17713,0,0,0,0
B02,26BB260412I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.207353875,0,18176,0,18176,0,0,,,,,2,,2692.307617,,,,57.0225896,SC2,,,,,,,,,,,,661.8433126,661.8433126,,,,,0.094744571,0,,,,,,,,,,,,,No,0,0,0,18176,0,1,0,18175,0,0,0,0
C02,26BB260412I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.21866332,0,17236,0,17236,0,,,,,,,,2692.307617,,,,55.66260468,SC2,,,,,,,,,,,,657.8143952,657.8143952,,,,,0.099911861,0,,,,,,,,,,,,,No,0,0,0,17236,0,2,0,17234,0,0,0,0
A02,26BB260412I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.212762341,0,17714,0,17714,0,,,,,,,,1629.877319,,,,15.05162007,SC2,,,,,,,,,,,,709.4215632,709.4215632,,,,,0.097215705,0,,,,,,,,,,,,,No,0,0,0,17714,0,1,0,17713,0,0,0,0
B02,26BB260412I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.207353875,0,18176,0,18176,0,0,,,,,2,,1629.877319,,,,15.07437123,SC2,,,,,,,,,,,,715.159357,715.159357,,,,,0.094744571,0,,,,,,,,,,,,,No,0,0,0,18176,0,1,0,18175,0,0,0,0
C02,26BB260412I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.21866332,0,17236,0,17236,0,,,,,,,,1629.877319,,,,15.32399049,SC2,,,,,,,,,,,,709.7593266,709.7593266,,,,,0.099911861,0,,,,,,,,,,,,,No,0,0,0,17236,0,2,0,17234,0,0,0,0
A02,26BB260412I,,,,RSV,0.071011469,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,1.420229435,,,0.339186907,0.002982401,17714,1,17713,0,,,,,,,,1622.073608,,,,20.9209777,SC2,,,,,,100,,,249.8084356,0,3004.985352,678.536092,678.6674259,,,,,0.176754966,0.019243712,,,,,,,,,,,168.4507068,31.54929316,No,0,0,0,17714,0,1,0,17713,0,0,0,0
B02,26BB260412I,,,,RSV,0.069206439,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,1.384128809,,,0.33056429,0.002906594,18176,1,18175,0,0.999972522,,,3.816343867,0,2,,1622.073608,,,,20.67275351,SC2,0.499986274,,,1.908171934,0,33.33272329,,,95.91989802,0,2758.258545,682.8339597,682.9481446,,,,,0.172261894,0.018754568,,,2.335597153,0,,,1.167798576,0,,,63.01381325,3.651633319,No,0,0,0,18176,0,1,0,18175,0,0,0,0
C02,26BB260412I,,,,RSV,0.145965964,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,2.919319153,,,0.467588723,0.022112753,17236,2,17234,0,,,,,,,,1622.073608,,,49.99771869,20.68926595,SC2,,,,,,100,,,174.9021603,25.09783975,3136.305054,678.9158309,679.200977,,,,,0.280634582,0.063347138,,,,,,,,,,,134.2243694,65.77563061,No,0,0,0,17236,0,2,0,17234,0,0,0,0
A02,26BB260412I,,,,SC2,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,0,,,0.212762341,0,17714,0,17714,,,,,,,,,4137.123535,,,,66.05408745,,,,,,,,,,,,,543.4862571,543.4862571,,,,,0.097215705,0,,,,,,,,,,,,,No,0,0,0,17714,0,1,0,17713,0,0,0,0
B02,26BB260412I,,,,SC2,0.138416678,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,2.768333435,,,0.44340241,0.020969149,18176,2,18174,,,,,,,,,4137.123535,,,23.70311192,66.60986458,,,,,,,,,,,,7295.638428,543.5907994,544.3337624,,,,,0.26611957,0.060070969,,,,,,,,,,,,,No,0,0,0,18176,0,1,0,18175,0,0,0,0
C02,26BB260412I,,,,SC2,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,0,,,0.21866332,0,17236,0,17236,,,,,,,,,4137.123535,,,,67.1860652,,,,,,,,,,,,,536.2337634,536.2337634,,,,,0.099911861,0,,,,,,,,,,,,,No,0,0,0,17236,0,2,0,17234,0,0,0,0
A03,26CC260409I,,,,FluA,0.076533213,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,1.530664206,,,0.365564615,0.003214301,16436,1,16435,0,2,,,8.695664607,0,2,,2692.307617,,,,55.02010041,SC2,1,,,4.347832304,0,50,,,133.6958076,0,4092.434326,607.5830126,607.7950381,,,,,0.190499797,0.020740042,,,5.136893631,0,,,2.568446815,0,,,89.21117039,10.78882961,No,0,1,0,16435,0,0,1,16435,0,0,0,0
B03,26CC260409I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.224552542,0,16784,0,16784,0,,,,,,,,2692.307617,,,,56.84092729,SC2,,,,,,,,,,,,606.3690195,606.3690195,,,,,0.102602638,0,,,,,,,,,,,,,No,0,0,0,16784,0,1,1,16782,0,0,0,0
C03,26CC260409I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.242342889,0,15552,0,15552,0,,,,,,,,2692.307617,,,,57.30521134,SC2,,,,,,,,,,,,605.6299237,605.6299237,,,,,0.110730983,0,,,,,,,,,,,,,No,0,0,0,15552,0,0,1,15551,0,0,0,0
A03,26CC260409I,,,,FluB,0.076533213,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,1.530664206,,,0.365564615,0.003214301,16436,1,16435,0,2,,,8.695664607,0,2,,1629.877319,,,,15.28614105,SC2,1,,,4.347832304,0,50,,,133.6958076,0,2787.326904,697.3172646,697.4444251,,,,,0.190499797,0.020740042,,,5.136893631,0,,,2.568446815,0,,,89.21117039,10.78882961,No,0,1,0,16435,0,0,1,16435,0,0,0,0
B03,26CC260409I,,,,FluB,0.074946322,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,1.498926401,,,0.357983917,0.003147656,16784,1,16783,0,,,,,,,,1629.877319,,,,15.17274738,SC2,,,,,,100,,,249.8089148,0,2987.979248,689.7358408,689.8727715,,,,,0.186549678,0.020310011,,,,,,,,,,,168.4507499,31.54925006,No,0,0,0,16784,0,1,1,16782,0,0,0,0
C03,26CC260409I,,,,FluB,0.080883615,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,1.617672324,,,0.386347085,0.003397007,15552,1,15551,0,,,,,,,,1629.877319,,,,15.25541961,SC2,,,,,,100,,,249.8096309,0,4040.508545,697.5555234,697.7704767,,,,,0.201328978,0.021918947,,,,,,,,,,,168.4508128,31.54918725,No,0,0,0,15552,0,0,1,15551,0,0,0,0
A03,26CC260409I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.229307428,0,16436,0,16436,0,0,,,,,2,,1622.073608,,,,20.30486325,SC2,,,,,,,,,,,,663.6871422,663.6871422,,,,,0.104775146,0,,,,,,,,,,,,,No,0,1,0,16435,0,0,1,16435,0,0,0,0
B03,26CC260409I,,,,RSV,0.074946322,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,1.498926401,,,0.357983917,0.003147656,16784,1,16783,0,,,,,,,,1622.073608,,,,19.92849705,SC2,,,,,,100,,,249.8089148,0,2223.05249,664.0426792,664.1355659,,,,,0.186549678,0.020310011,,,,,,,,,,,168.4507499,31.54925006,No,0,0,0,16784,0,1,1,16782,0,0,0,0
C03,26CC260409I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.242342889,0,15552,0,15552,0,,,,,,,,1622.073608,,,,20.70530048,SC2,,,,,,,,,,,,664.4037782,664.4037782,,,,,0.110730983,0,,,,,,,,,,,,,No,0,0,0,15552,0,0,1,15551,0,0,0,0
A03,26CC260409I,,,,SC2,0.076533213,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,1.530664206,,,0.365564615,0.003214301,16436,1,16435,,,,,,,,,4137.123535,,,,67.3496387,,,,,,,,,,,,7585.631348,535.3524663,535.7814198,,,,,0.190499797,0.020740042,,,,,,,,,,,,,No,0,1,0,16435,0,0,1,16435,0,0,0,0
B03,26CC260409I,,,,SC2,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,0,,,0.224552542,0,16784,0,16784,,,,,,,,,4137.123535,,,,66.59009313,,,,,,,,,,,,,531.2438373,531.2438373,,,,,0.102602638,0,,,,,,,,,,,,,No,0,0,0,16784,0,1,1,16782,0,0,0,0
C03,26CC260409I,,,,SC2,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,0,,,0.242342889,0,15552,0,15552,,,,,,,,,4137.123535,,,,66.39093554,,,,,,,,,,,,,536.4746511,536.4746511,,,,,0.110730983,0,,,,,,,,,,,,,No,0,0,0,15552,0,0,1,15551,0,0,0,0
H04,26HH260409I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.233455345,0,16144,0,16144,0,0,,,,,2,,2692.307617,,,,55.58175166,SC2,,,,,,,,,,,,645.5880805,645.5880805,,,,,0.106670313,0,,,,,,,,,,,,,No,0,0,0,16144,0,0,0,16144,0,0,0,0
H05,26HH260409I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.23474963,0,16055,0,16055,0,0,,,,,2,,2692.307617,,,,50.39817757,SC2,,,,,,,,,,,,677.2062179,677.2062179,,,,,0.107261665,0,,,,,,,,,,,,,No,0,0,0,16055,0,0,2,16053,0,0,0,0
H06,26HH260409I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.218993694,0,17210,0,17210,0,0,,,,,2,,2692.307617,,,,56.64904274,SC2,,,,,,,,,,,,662.7304822,662.7304822,,,,,0.10006281,0,,,,,,,,,,,,,No,0,0,0,17210,0,1,0,17209,0,0,0,0
H04,26HH260409I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.233455345,0,16144,0,16144,0,0,,,,,2,,1629.877319,,,,15.10690066,SC2,,,,,,,,,,,,698.4184122,698.4184122,,,,,0.106670313,0,,,,,,,,,,,,,No,0,0,0,16144,0,0,0,16144,0,0,0,0
H05,26HH260409I,,,,FluB,0.15670383,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,3.134076595,,,0.501991212,0.023739377,16055,2,16053,0,2,,,6.31610531,0,2,,1629.877319,,,1.62730073,14.29819638,SC2,1,,,3.158052655,0,50,,,103.9513164,0,1784.587891,722.6054345,722.7377276,,,,,0.301280409,0.068007059,,,4.105234667,0,,,2.052617334,0,,,76.31543334,23.68456666,No,0,0,0,16055,0,0,2,16053,0,0,0,0
H06,26HH260409I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.218993694,0,17210,0,17210,0,0,,,,,2,,1629.877319,,,,15.49335959,SC2,,,,,,,,,,,,707.5529121,707.5529121,,,,,0.10006281,0,,,,,,,,,,,,,No,0,0,0,17210,0,1,0,17209,0,0,0,0
H04,26HH260409I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.233455345,0,16144,0,16144,0,0,,,,,2,,1622.073608,,,,18.82475821,SC2,,,,,,,,,,,,676.1336688,676.1336688,,,,,0.106670313,0,,,,,,,,,,,,,No,0,0,0,16144,0,0,0,16144,0,0,0,0
H05,26HH260409I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.23474963,0,16055,0,16055,0,0,,,,,2,,1622.073608,,,,15.81800885,SC2,,,,,,,,,,,,698.6067251,698.6067251,,,,,0.107261665,0,,,,,,,,,,,,,No,0,0,0,16055,0,0,2,16053,0,0,0,0
H06,26HH260409I,,,,RSV,0.07309112,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,1.461822391,,,0.349121481,0.003069742,17210,1,17209,0,0.999970973,,,3.816355404,0,2,,1622.073608,,,,16.42615964,SC2,0.499985475,,,1.908177702,0,33.33268775,,,95.92022111,0,2858.482422,686.7934343,686.9196219,,,,,0.18193166,0.019807274,,,2.335597611,0,,,1.167798805,0,,,63.01385507,3.651520438,No,0,0,0,17210,0,1,0,17209,0,0,0,0
H04,26HH260409I,,,,SC2,0.077917524,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,1.558350444,,,0.37217766,0.003272439,16144,1,16143,,,,,,,,,4137.123535,,,,67.09671651,,,,,,,,,,,,7519.420898,537.0072603,537.4397686,,,,,0.193945676,0.021115175,,,,,,,,,,,,,No,0,0,0,16144,0,0,0,16144,0,0,0,0
H05,26HH260409I,,,,SC2,0.15670383,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,3.134076595,,,0.501991212,0.023739377,16055,2,16053,,,,,,,,,4137.123535,,,25.71971509,65.19942801,,,,,,,,,,,,8116.571289,549.8198808,550.7624846,,,,,0.301280409,0.068007059,,,,,,,,,,,,,No,0,0,0,16055,0,0,2,16053,0,0,0,0
H06,26HH260409I,,,,SC2,0.146186486,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,2.923729658,,,0.468295276,0.022146162,17210,2,17208,,,,,,,,,4137.123535,,,5.371799637,68.18353699,,,,,,,,,,,,8304.117432,539.8177763,540.7200772,,,,,0.281058609,0.063442841,,,,,,,,,,,,,No,0,0,0,17210,0,1,0,17209,0,0,0,0
A07,26HH260411I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.218549192,0,17245,0,17245,0,0,,,,,2,,2692.307617,,,,48.95100138,SC2,,,,,,,,,,,,655.2735563,655.2735563,,,,,0.099859715,0,,,,,,,,,,,,,No,0,0,0,17245,0,0,0,17245,0,0,0,0
B07,26HH260411I,,,,FluA,0.076733969,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,1.534679413,,,0.366523683,0.003222733,16393,1,16392,0,2,,,8.695667344,0,2,,2692.307617,,,,51.43956482,SC2,1,,,4.347833672,0,50,,,133.6958418,0,4832.902344,657.2516969,657.5064185,,,,,0.190999538,0.020794444,,,5.136894323,0,,,2.568447161,0,,,89.21117904,10.78882096,No,0,1,0,16392,0,2,0,16391,0,0,0,0
C07,26HH260411I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.213159487,0,17681,0,17681,0,0,,,,,2,,2692.307617,,,,48.58208024,SC2,,,,,,,,,,,,662.1256151,662.1256151,,,,,0.097397156,0,,,,,,,,,,,,,No,0,0,0,17681,0,1,0,17680,0,0,0,0
A07,26HH260411I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.218549192,0,17245,0,17245,0,0,,,,,2,,1629.877319,,,,14.92043155,SC2,,,,,,,,,,,,693.0936832,693.0936832,,,,,0.099859715,0,,,,,,,,,,,,,No,0,0,0,17245,0,0,0,17245,0,0,0,0
B07,26HH260411I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.229908973,0,16393,0,16393,0,0,,,,,2,,1629.877319,,,,15.26790077,SC2,,,,,,,,,,,,696.4224578,696.4224578,,,,,0.105049983,0,,,,,,,,,,,,,No,0,1,0,16392,0,2,0,16391,0,0,0,0
C07,26HH260411I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.213159487,0,17681,0,17681,0,0,,,,,2,,1629.877319,,,,14.95803835,SC2,,,,,,,,,,,,699.1819821,699.1819821,,,,,0.097397156,0,,,,,,,,,,,,,No,0,0,0,17681,0,1,0,17680,0,0,0,0
A07,26HH260411I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.218549192,0,17245,0,17245,0,0,,,,,2,,1622.073608,,,,16.97934108,SC2,,,,,,,,,,,,665.3420185,665.3420185,,,,,0.099859715,0,,,,,,,,,,,,,No,0,0,0,17245,0,0,0,17245,0,0,0,0
B07,26HH260411I,,,,RSV,0.153472617,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,3.069452286,,,0.491638869,0.023249898,16393,2,16391,0,4.00012207,,,15.26639788,0,2,,1622.073608,,,2.297967637,17.71971734,SC2,2.000060976,,,7.633198938,0,66.66734417,,,129.2552217,4.079466654,3338.739868,665.4728693,665.7990167,,,,,0.295067728,0.066604815,,,9.34296293,0,,,4.671481465,0,,,96.34858746,36.98610088,No,0,1,0,16392,0,2,0,16391,0,0,0,0
C07,26HH260411I,,,,RSV,0.071144007,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,1.422880173,,,0.339820057,0.002987967,17681,1,17680,0,2,,,8.695609779,0,2,,1622.073608,,,,17.13844669,SC2,1,,,4.34780489,0,50,,,133.6951222,0,1752.200684,671.5269915,671.5881121,,,,,0.177084893,0.019279629,,,5.136881847,0,,,2.568440924,0,,,89.21102309,10.78897691,No,0,0,0,17681,0,1,0,17680,0,0,0,0
A07,26HH260411I,,,,SC2,0.145889774,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,2.91779542,,,0.467344642,0.022101212,17245,2,17243,,,,,,,,,4137.123535,,,2.801530777,67.24544758,,,,,,,,,,,,7723.136963,535.3623521,536.1959589,,,,,0.280488074,0.06331408,,,,,,,,,,,,,No,0,0,0,17245,0,0,0,17245,0,0,0,0
B07,26HH260411I,,,,SC2,0.076733969,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,1.534679413,,,0.366523683,0.003222733,16393,1,16392,,,,,,,,,4137.123535,,,,65.95490181,,,,,,,,,,,,8104.671875,542.225776,542.6870977,,,,,0.190999538,0.020794444,,,,,,,,,,,,,No,0,1,0,16392,0,2,0,16391,0,0,0,0
C07,26HH260411I,,,,SC2,0.071144007,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,1.422880173,,,0.339820057,0.002987967,17681,1,17680,,,,,,,,,4137.123535,,,,67.58407669,,,,,,,,,,,,7082.897949,541.1760054,541.5459914,,,,,0.177084893,0.019279629,,,,,,,,,,,,,No,0,0,0,17681,0,1,0,17680,0,0,0,0
D01,26JJ260407I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.229951069,0,16390,0,16390,0,0,,,,,2,,2692.307617,,,,57.04218181,SC2,,,,,,,,,,,,632.8323828,632.8323828,,,,,0.105069213,0,,,,,,,,,,,,,No,0,0,0,16390,0,0,0,16390,0,0,0,0
D02,26JJ260407I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.241674617,0,15595,0,15595,0,0,,,,,2,,2692.307617,,,,54.93520902,SC2,,,,,,,,,,,,636.5512881,636.5512881,,,,,0.110425651,0,,,,,,,,,,,,,No,0,0,0,15595,0,0,0,15595,0,0,0,0
D03,26JJ260407I,,,,FluA,0.080758989,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,1.615179777,,,0.385751665,0.003391773,15576,1,15575,0,2,,,8.695707217,0,2,,2692.307617,,,,50.233266,SC2,1,,,4.347853608,0,50,,,133.6963402,0,4832.755371,616.9591471,617.2298068,,,,,0.201018751,0.021885173,,,5.136903248,0,,,2.568451624,0,,,89.2112906,10.7887094,No,0,1,0,15575,0,0,0,15576,0,0,0,0
D01,26JJ260407I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.229951069,0,16390,0,16390,0,0,,,,,2,,1629.877319,,,,15.3070534,SC2,,,,,,,,,,,,702.8955052,702.8955052,,,,,0.105069213,0,,,,,,,,,,,,,No,0,0,0,16390,0,0,0,16390,0,0,0,0
D02,26JJ260407I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.241674617,0,15595,0,15595,0,0,,,,,2,,1629.877319,,,,15.3669579,SC2,,,,,,,,,,,,702.546309,702.546309,,,,,0.110425651,0,,,,,,,,,,,,,No,0,0,0,15595,0,0,0,15595,0,0,0,0
D03,26JJ260407I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.241969436,0,15576,0,15576,0,0,,,,,2,,1629.877319,,,,15.11523008,SC2,,,,,,,,,,,,683.7264965,683.7264965,,,,,0.110560358,0,,,,,,,,,,,,,No,0,1,0,15575,0,0,0,15576,0,0,0,0
D01,26JJ260407I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.229951069,0,16390,0,16390,0,0,,,,,2,,1622.073608,,,,20.46905181,SC2,,,,,,,,,,,,675.4311037,675.4311037,,,,,0.105069213,0,,,,,,,,,,,,,No,0,0,0,16390,0,0,0,16390,0,0,0,0
D02,26JJ260407I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.241674617,0,15595,0,15595,0,0,,,,,2,,1622.073608,,,,20.6211834,SC2,,,,,,,,,,,,673.3493178,673.3493178,,,,,0.110425651,0,,,,,,,,,,,,,No,0,0,0,15595,0,0,0,15595,0,0,0,0
