Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),pg/µL,Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Copies/uL linked molecules,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmBBbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Ch3+Ch4+,Ch3+Ch4-,Ch3-Ch4+,Ch3-Ch4-,Ch5+Ch6+,Ch5+Ch6-,Ch5-Ch6+,Ch5-Ch6-
A01,26BB260331I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.226959735,0,16606,0,16606,0,0,,,,,2,,2387.959961,,,,28.64512923,SC2,,,,,,,,,,,,703.0608689,703.0608689,,,,,0.103702486,0,,,,,,,,,,,,,No,0,0,0,16606,0,1,0,16605,0,0,0,0
B01,26BB260331I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.253424764,0,14872,0,14872,0,0,,,,,2,,2387.959961,,,,28.09099643,SC2,,,,,,,,,,,,704.2197716,704.2197716,,,,,0.115794227,0,,,,,,,,,,,,,No,0,0,0,14872,0,3,0,14869,0,0,0,0
C01,26BB260331I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.217314124,0,17343,0,17343,0,0,,,,,2,,2387.959961,,,,29.72078478,SC2,,,,,,,,,,,,693.4172036,693.4172036,,,,,0.099295422,0,,,,,,,,,,,,,No,0,0,0,17343,0,0,0,17343,0,0,0,0
A01,26BB260331I,,,,RSV,0.075749695,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,1.514993906,,,0.361821711,0.003181396,16606,1,16605,0,0.666626513,,,2.437911848,0,2,,1605.351196,,,,21.71075227,SC2,0.333313248,,,1.218955924,0,24.99887016,,,74.81777168,0,1933.302124,664.871624,664.9480079,,,,,0.188549459,0.020527719,,,1.506021592,0,,,0.753010796,0,,,48.60756855,1.390171776,No,0,0,0,16606,0,1,0,16605,0,0,0,0
B01,26BB260331I,,,,RSV,0.253763139,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,5.075263023,,,0.672668934,0.060221817,14872,3,14869,0,3.000100851,,,8.836702416,0,2,,1605.351196,,,1.674556825,20.51542754,SC2,1.500050428,,,4.418351208,0,60.00080683,,,106.6917357,13.309878,2468.061646,664.1962364,664.5601146,,,,,0.434473723,0.131865859,,,5.861247402,0.138954311,,,2.930623701,0.069477155,,,82.88905582,37.11255785,No,0,0,0,14872,0,3,0,14869,0,0,0,0
C01,26BB260331I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.217314124,0,17343,0,17343,0,0,,,,,2,,1605.351196,,,,22.7029324,SC2,,,,,,,,,,,,655.5535311,655.5535311,,,,,0.099295422,0,,,,,,,,,,,,,No,0,0,0,17343,0,0,0,17343,0,0,0,0
A01,26BB260331I,,,,SC2,0.22726278,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,4.545255661,,,0.602411985,0.053933319,16606,3,16603,,,,,,,,,3169.453613,,,1.562595345,46.63225185,,,,,,,,,,,,5812.201416,603.1896129,604.1306604,,,,,0.389098913,0.118095763,,,,,,,,,,,,,No,0,0,0,16606,0,1,0,16605,0,0,0,0
B01,26BB260331I,,,,SC2,0.169169739,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,3.383394718,,,0.541930974,0.025627755,14872,2,14870,,,,,,,,,3169.453613,,,12.10216944,45.6466961,,,,,,,,,,,,7110.207764,607.5432342,608.4177184,,,,,0.325248987,0.073416874,,,,,,,,,,,,,No,0,0,0,14872,0,3,0,14869,0,0,0,0
C01,26BB260331I,,,,SC2,0.145065352,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,2.901307106,,,0.464703351,0.021976326,17343,2,17341,,,,,,,,,3169.453613,,,145.9958436,47.40294774,,,,,,,,,,,,6916.977295,595.5577665,596.2867545,,,,,0.278902978,0.062956303,,,,,,,,,,,,,No,0,0,0,17343,0,0,0,17343,0,0,0,0
A07,23ZZ260404I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.237381697,0,15877,0,15877,0,,,,,,,,2645.484863,,,,58.13728857,SC2,,,,,,,,,,,,684.4180197,684.4180197,,,,,0.108464234,0,,,,,,,,,,,,,No,0,0,0,15877,0,0,1,15876,0,0,0,0
B07,23ZZ260404I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.226782188,0,16619,0,16619,0,0,,,,,2,,2645.484863,,,,56.6335857,SC2,,,,,,,,,,,,688.4629255,688.4629255,,,,,0.103621356,0,,,,,,,,,,,,,No,0,0,0,16619,0,0,1,16618,0,0,0,0
C07,23ZZ260404I,,,,FluA,0.077504642,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,1.550092816,,,0.370205253,0.003255099,16230,1,16229,0,,,,,,,,2645.484863,,,,54.35216726,SC2,,,,,,100,,,249.8092141,0,3218.171143,719.1606984,719.3146731,,,,,0.192917928,0.021003287,,,,,,,,,,,168.4507768,31.54922323,No,0,1,0,16229,0,0,2,16228,0,0,0,0
A07,23ZZ260404I,,,,FluB,0.079227895,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,1.584557891,,,0.37843743,0.003327471,15877,1,15876,0,,,,,,,,2387.959961,,,,30.98479882,SC2,,,,,,100,,,249.8094188,0,3692.9021,660.9983643,661.1893263,,,,,0.197207481,0.021470265,,,,,,,,,,,168.4507863,31.5492137,No,0,0,0,15877,0,0,1,15876,0,0,0,0
B07,23ZZ260404I,,,,FluB,0.075690441,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,1.513808846,,,0.361538619,0.003178907,16619,1,16618,0,2,,,8.695656135,0,2,,2387.959961,,,,30.48266197,SC2,1,,,4.347828067,0,50,,,133.6957017,0,3833.783936,668.8564211,669.0468614,,,,,0.188401952,0.020511661,,,5.136891856,0,,,2.568445928,0,,,89.2111482,10.7888518,No,0,0,0,16619,0,0,1,16618,0,0,0,0
C07,23ZZ260404I,,,,FluB,0.155014068,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,3.100281239,,,0.496577442,0.023483403,16230,2,16228,0,,,,,,,,2387.959961,,,3.671190185,30.41746628,SC2,,,,,,100,,,174.9022957,25.0977043,4170.883423,684.1132725,684.5429423,,,,,0.298031479,0.067273751,,,,,,,,,,,134.2243323,65.77566771,No,0,1,0,16229,0,0,2,16228,0,0,0,0
A07,23ZZ260404I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.237381697,0,15877,0,15877,0,,,,,,,,1605.351196,,,,22.23918875,SC2,,,,,,,,,,,,632.2163684,632.2163684,,,,,0.108464234,0,,,,,,,,,,,,,No,0,0,0,15877,0,0,1,15876,0,0,0,0
B07,23ZZ260404I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.226782188,0,16619,0,16619,0,0,,,,,2,,1605.351196,,,,22.02311937,SC2,,,,,,,,,,,,638.1991461,638.1991461,,,,,0.103621356,0,,,,,,,,,,,,,No,0,0,0,16619,0,0,1,16618,0,0,0,0
C07,23ZZ260404I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.232218191,0,16230,0,16230,0,,,,,,,,1605.351196,,,,21.94238706,SC2,,,,,,,,,,,,654.5400008,654.5400008,,,,,0.106105059,0,,,,,,,,,,,,,No,0,1,0,16229,0,0,2,16228,0,0,0,0
A07,23ZZ260404I,,,,SC2,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,0,,,0.237381697,0,15877,0,15877,,,,,,,,,3169.453613,,,,49.68639877,,,,,,,,,,,,,571.6183229,571.6183229,,,,,0.108464234,0,,,,,,,,,,,,,No,0,0,0,15877,0,0,1,15876,0,0,0,0
B07,23ZZ260404I,,,,SC2,0.075690441,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,1.513808846,,,0.361538619,0.003178907,16619,1,16618,,,,,,,,,3169.453613,,,,47.95360775,,,,,,,,,,,,5395.220703,585.8668978,586.1562867,,,,,0.188401952,0.020511661,,,,,,,,,,,,,No,0,0,0,16619,0,0,1,16618,0,0,0,0
C07,23ZZ260404I,,,,SC2,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,0,,,0.232218191,0,16230,0,16230,,,,,,,,,3169.453613,,,,45.34082544,,,,,,,,,,,,,599.7964958,599.7964958,,,,,0.106105059,0,,,,,,,,,,,,,No,0,1,0,16229,0,0,2,16228,0,0,0,0
H04,23ZZ260403I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.218701392,0,17233,0,17233,0,0,,,,,2,,2645.484863,,,,58.19461198,SC2,,,,,,,,,,,,678.7007437,678.7007437,,,,,0.099929251,0,,,,,,,,,,,,,No,0,0,0,17233,0,1,1,17231,0,0,0,0
H05,23ZZ260403I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.218207523,0,17272,0,17272,0,0,,,,,2,,2645.484863,,,,61.60895335,SC2,,,,,,,,,,,,677.5224076,677.5224076,,,,,0.09970361,0,,,,,,,,,,,,,No,0,0,0,17272,0,0,0,17272,0,0,0,0
H06,23ZZ260403I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.239204854,0,15756,0,15756,0,,,,,,,,2645.484863,,,,57.05722672,SC2,,,,,,,,,,,,676.9221853,676.9221853,,,,,0.109297238,0,,,,,,,,,,,,,No,0,0,0,15756,0,1,1,15754,0,0,0,0
H04,23ZZ260403I,,,,FluB,0.072993562,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,1.459871292,,,0.348655462,0.003065645,17233,1,17232,0,0.999970913,,,3.816354897,0,2,,2387.959961,,,,31.80738814,SC2,0.499985455,,,1.908177448,0,33.33268689,,,95.92021146,0,4101.753418,666.2453459,666.4447023,,,,,0.181688845,0.019780837,,,2.335597514,0,,,1.167798757,0,,,63.01385368,3.651520101,No,0,0,0,17233,0,1,1,17231,0,0,0,0
H05,23ZZ260403I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.218207523,0,17272,0,17272,0,0,,,,,2,,2387.959961,,,,32.34056644,SC2,,,,,,,,,,,,667.78252,667.78252,,,,,0.09970361,0,,,,,,,,,,,,,No,0,0,0,17272,0,0,0,17272,0,0,0,0
H06,23ZZ260403I,,,,FluB,0.079836354,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,1.596727133,,,0.38134411,0.003353025,15756,1,15755,0,,,,,,,,2387.959961,,,,29.84302826,SC2,,,,,,100,,,249.8094808,0,4535.898926,675.6524212,675.8974229,,,,,0.198722065,0.021635151,,,,,,,,,,,168.4507955,31.54920454,No,0,0,0,15756,0,1,1,15754,0,0,0,0
H04,23ZZ260403I,,,,RSV,0.072993562,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,1.459871292,,,0.348655462,0.003065645,17233,1,17232,0,0.999970913,,,3.816354897,0,2,,1605.351196,,,,25.32246946,SC2,0.499985455,,,1.908177448,0,33.33268689,,,95.92021146,0,2187.951172,645.1790333,645.2685576,,,,,0.181688845,0.019780837,,,2.335597514,0,,,1.167798757,0,,,63.01385368,3.651520101,No,0,0,0,17233,0,1,1,17231,0,0,0,0
H05,23ZZ260403I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.218207523,0,17272,0,17272,0,0,,,,,2,,1605.351196,,,,25.65562885,SC2,,,,,,,,,,,,644.7434822,644.7434822,,,,,0.09970361,0,,,,,,,,,,,,,No,0,0,0,17272,0,0,0,17272,0,0,0,0
H06,23ZZ260403I,,,,RSV,0.079836354,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,1.596727133,,,0.38134411,0.003353025,15756,1,15755,0,,,,,,,,1605.351196,,,,21.9062402,SC2,,,,,,100,,,249.8094808,0,1816.454346,648.4127177,648.4868508,,,,,0.198722065,0.021635151,,,,,,,,,,,168.4507955,31.54920454,No,0,0,0,15756,0,1,1,15754,0,0,0,0
H04,23ZZ260403I,,,,SC2,0.14599137,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,2.919827461,,,0.467670143,0.022116601,17233,2,17231,,,,,,,,,3169.453613,,,108.5493101,50.20872729,,,,,,,,,,,,6618.756348,570.8246445,571.5265457,,,,,0.280683428,0.063358165,,,,,,,,,,,,,No,0,0,0,17233,0,1,1,17231,0,0,0,0
H05,23ZZ260403I,,,,SC2,0.291340262,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,5.826805115,,,0.687015533,0.087904826,17272,4,17268,,,,,,,,,3169.453613,,,4.894071951,50.89121662,,,,,,,,,,,,6283.619019,560.9567557,562.2820596,,,,,0.465375423,0.167293906,,,,,,,,,,,,,No,0,0,0,17272,0,0,0,17272,0,0,0,0
H06,23ZZ260403I,,,,SC2,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,0,,,0.239204854,0,15756,0,15756,,,,,,,,,3169.453613,,,,46.19879486,,,,,,,,,,,,,570.9534216,570.9534216,,,,,0.109297238,0,,,,,,,,,,,,,No,0,0,0,15756,0,1,1,15754,0,0,0,0
G04,23ZZ260402I,,,,FluA,0.077223912,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,1.544478178,,,0.368864149,0.003243309,16289,1,16288,0,,,,,,,,2645.484863,,,,59.5170697,SC2,,,,,,100,,,249.8091718,0,4032.207031,708.8130394,709.0170662,,,,,0.192219093,0.020927209,,,,,,,,,,,168.4507678,31.54923222,No,0,1,0,16288,0,0,0,16289,0,0,0,0
G05,23ZZ260402I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.245740473,0,15337,0,15337,0,,,,,,,,2645.484863,,,,62.30510579,SC2,,,,,,,,,,,,684.5189024,684.5189024,,,,,0.112283327,0,,,,,,,,,,,,,No,0,0,0,15337,0,0,0,15337,0,0,0,0
G06,23ZZ260402I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.22469981,0,16773,0,16773,0,0,,,,,2,,2645.484863,,,,60.76067051,SC2,,,,,,,,,,,,692.6042737,692.6042737,,,,,0.102669932,0,,,,,,,,,,,,,No,0,0,0,16773,0,1,0,16772,0,0,0,0
G04,23ZZ260402I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.231377006,0,16289,0,16289,0,,,,,,,,2387.959961,,,,31.02639105,SC2,,,,,,,,,,,,696.3523813,696.3523813,,,,,0.105720721,0,,,,,,,,,,,,,No,0,1,0,16288,0,0,0,16289,0,0,0,0
G05,23ZZ260402I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.245740473,0,15337,0,15337,0,,,,,,,,2387.959961,,,,31.46153532,SC2,,,,,,,,,,,,681.7757993,681.7757993,,,,,0.112283327,0,,,,,,,,,,,,,No,0,0,0,15337,0,0,0,15337,0,0,0,0
G06,23ZZ260402I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.22469981,0,16773,0,16773,0,0,,,,,2,,2387.959961,,,,30.14346255,SC2,,,,,,,,,,,,691.5345533,691.5345533,,,,,0.102669932,0,,,,,,,,,,,,,No,0,0,0,16773,0,1,0,16772,0,0,0,0
G04,23ZZ260402I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.231377006,0,16289,0,16289,0,,,,,,,,1605.351196,,,,23.30167158,SC2,,,,,,,,,,,,675.0596707,675.0596707,,,,,0.105720721,0,,,,,,,,,,,,,No,0,1,0,16288,0,0,0,16289,0,0,0,0
G05,23ZZ260402I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.245740473,0,15337,0,15337,0,,,,,,,,1605.351196,,,,22.48954031,SC2,,,,,,,,,,,,661.7379322,661.7379322,,,,,0.112283327,0,,,,,,,,,,,,,No,0,0,0,15337,0,0,0,15337,0,0,0,0
G06,23ZZ260402I,,,,RSV,0.074995473,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,1.499909401,,,0.35821873,0.00314972,16773,1,16772,0,0.666626871,,,2.437911037,0,2,,1605.351196,,,,21.51412656,SC2,0.333313443,,,1.218955518,0,24.99888115,,,74.81773425,0,1636.74292,670.8899603,670.9475441,,,,,0.186672032,0.020323332,,,1.506021909,0,,,0.753010954,0,,,48.60757054,1.390191768,No,0,0,0,16773,0,1,0,16772,0,0,0,0
G04,23ZZ260402I,,,,SC2,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,0,,,0.231377006,0,16289,0,16289,,,,,,,,,3169.453613,,,,47.52212128,,,,,,,,,,,,,586.8163842,586.8163842,,,,,0.105720721,0,,,,,,,,,,,,,No,0,1,0,16288,0,0,0,16289,0,0,0,0
G05,23ZZ260402I,,,,SC2,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,0,,,0.245740473,0,15337,0,15337,,,,,,,,,3169.453613,,,,46.77697999,,,,,,,,,,,,,570.1709396,570.1709396,,,,,0.112283327,0,,,,,,,,,,,,,No,0,0,0,15337,0,0,0,15337,0,0,0,0
G06,23ZZ260402I,,,,SC2,0.224999845,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,4.499997139,,,0.596412659,0.053396322,16773,3,16770,,,,,,,,,3169.453613,,,8.546910583,48.78283497,,,,,,,,,,,,7103.215983,576.189949,577.3573656,,,,,0.385224253,0.116919898,,,,,,,,,,,,,No,0,0,0,16773,0,1,0,16772,0,0,0,0
F04,23ZZ260401I,,,,FluA,0.073764056,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,1.475281119,,,0.352336168,0.003098003,17053,1,17052,0,2,,,8.695637095,0,2,,2645.484863,,,,62.18901794,SC2,1,,,4.347818547,0,50,,,133.6954637,0,4167.145508,698.8425896,699.0459734,,,,,0.183606759,0.019989632,,,5.136887696,0,,,2.568443848,0,,,89.21109619,10.78890381,No,0,1,0,17052,0,1,0,17052,0,0,0,0
F05,23ZZ260401I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.230838433,0,16327,0,16327,0,0,,,,,2,,2645.484863,,,,65.14905174,SC2,,,,,,,,,,,,686.8285142,686.8285142,,,,,0.105474658,0,,,,,,,,,,,,,No,0,0,0,16327,0,0,0,16327,0,0,0,0
F06,23ZZ260401I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.220906422,0,17061,0,17061,0,0,,,,,2,,2645.484863,,,,63.53688457,SC2,,,,,,,,,,,,693.8665993,693.8665993,,,,,0.100936733,0,,,,,,,,,,,,,No,0,0,0,17061,0,0,0,17061,0,0,0,0
F04,23ZZ260401I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.221010059,0,17053,0,17053,0,0,,,,,2,,2387.959961,,,,31.58130915,SC2,,,,,,,,,,,,696.2414002,696.2414002,,,,,0.100984082,0,,,,,,,,,,,,,No,0,1,0,17052,0,1,0,17052,0,0,0,0
F05,23ZZ260401I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.230838433,0,16327,0,16327,0,0,,,,,2,,2387.959961,,,,31.21671532,SC2,,,,,,,,,,,,688.8254741,688.8254741,,,,,0.105474658,0,,,,,,,,,,,,,No,0,0,0,16327,0,0,0,16327,0,0,0,0
F06,23ZZ260401I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.220906422,0,17061,0,17061,0,0,,,,,2,,2387.959961,,,,30.40262073,SC2,,,,,,,,,,,,699.5801908,699.5801908,,,,,0.100936733,0,,,,,,,,,,,,,No,0,0,0,17061,0,0,0,17061,0,0,0,0
F04,23ZZ260401I,,,,RSV,0.073764056,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,1.475281119,,,0.352336168,0.003098003,17053,1,17052,0,2,,,8.695637095,0,2,,1605.351196,,,,23.74068512,SC2,1,,,4.347818547,0,50,,,133.6954637,0,2362.812256,672.0544844,672.1536316,,,,,0.183606759,0.019989632,,,5.136887696,0,,,2.568443848,0,,,89.21109619,10.78890381,No,0,1,0,17052,0,1,0,17052,0,0,0,0
F05,23ZZ260401I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.230838433,0,16327,0,16327,0,0,,,,,2,,1605.351196,,,,22.66531471,SC2,,,,,,,,,,,,665.5943363,665.5943363,,,,,0.105474658,0,,,,,,,,,,,,,No,0,0,0,16327,0,0,0,16327,0,0,0,0
F06,23ZZ260401I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.220906422,0,17061,0,17061,0,0,,,,,2,,1605.351196,,,,20.02353162,SC2,,,,,,,,,,,,675.2740689,675.2740689,,,,,0.100936733,0,,,,,,,,,,,,,No,0,0,0,17061,0,0,0,17061,0,0,0,0
F04,23ZZ260401I,,,,SC2,0.073764056,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,1.475281119,,,0.352336168,0.003098003,17053,1,17052,,,,,,,,,3169.453613,,,,48.52719277,,,,,,,,,,,,6853.852051,586.4751818,586.8427053,,,,,0.183606759,0.019989632,,,,,,,,,,,,,No,0,1,0,17052,0,1,0,17052,0,0,0,0
F05,23ZZ260401I,,,,SC2,0.231146663,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,4.622933388,,,0.612708628,0.054854963,16327,3,16324,,,,,,,,,3169.453613,,,23.31203811,47.967079,,,,,,,,,,,,6722.344727,574.0731488,575.2028613,,,,,0.395748973,0.120113909,,,,,,,,,,,,,No,0,0,0,16327,0,0,0,16327,0,0,0,0
F06,23ZZ260401I,,,,SC2,0.221201375,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,4.424027443,,,0.586342514,0.052494939,17061,3,17058,,,,,,,,,3169.453613,,,24.65425724,48.12369325,,,,,,,,,,,,6581.945475,584.1182665,585.1729222,,,,,0.378720492,0.114946127,,,,,,,,,,,,,No,0,0,0,17061,0,0,0,17061,0,0,0,0
