Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),pg/µL,Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Copies/uL linked molecules,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Ch3+Ch4+,Ch3+Ch4-,Ch3-Ch4+,Ch3-Ch4-,Ch5+Ch6+,Ch5+Ch6-,Ch5-Ch6+,Ch5-Ch6-
B04,26LL260329I,,,,RSV,0.225848213,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,4.516964436,,,0.59866178,0.05359764,16710,3,16707,0,6.000359058,,,21.94382931,0,2,,1528.428101,,,42.96639268,21.71319409,SC2,3.000179638,,,10.97191466,0,75.00112268,,,124.8199918,25.1822536,3610.516683,664.27897,664.8079175,,,,,0.386676848,0.117360726,,,13.55581947,0,,,6.777909736,0,,,98.60981525,51.39243012,No,0,0,0,16710,0,3,0,16707,0,0,0,0
C04,26LL260329I,,,,RSV,0.530599415,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,10.61198807,,,1.033510923,0.22540158,16598,7,16591,0,14.00253201,,,48.82316982,0,2,,1528.428101,,,2.448632325,20.37750646,SC2,7.001265944,,,24.41158491,0,87.50197773,,,114.6969936,60.30696187,3090.036377,671.316363,672.3364281,,,,,0.758977592,0.353430092,,,30.42826903,0,,,15.21413452,0,,,100.3305245,74.67343096,No,0,0,0,16598,0,7,0,16591,0,0,0,0
A04,26LL260329I,,,,SC2,0.172274411,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,3.445488214,,,0.551878214,0.026098056,14604,2,14602,,,,,,,,,4518.394531,,,23.51720335,73.65751378,,,,,,,,,,,,6658.190186,593.3091234,594.1397015,,,,,0.331218511,0.074764192,,,,,,,,,,,,,No,0,0,0,14604,0,2,1,14601,0,0,0,0
B04,26LL260329I,,,,SC2,0.07527823,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,1.50556457,,,0.35956946,0.003161595,16710,1,16709,,,,,,,,,4518.394531,,,,71.902925,,,,,,,,,,,,5855.720703,608.6830952,608.9971011,,,,,0.187375873,0.020399956,,,,,,,,,,,,,No,0,0,0,16710,0,3,0,16707,0,0,0,0
C04,26LL260329I,,,,SC2,0.075786211,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,1.515724182,,,0.361996114,0.003182929,16598,1,16597,,,,,,,,,4518.394531,,,,68.18240557,,,,,,,,,,,,7217.148926,618.1902743,618.5878499,,,,,0.188640341,0.020537611,,,,,,,,,,,,,No,0,0,0,16598,0,7,0,16591,0,0,0,0
H01,26LL260328I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.223952055,0,16829,0,16829,0,0,,,,,2,,2933.110352,,,,58.29503372,SC2,,,,,,,,,,,,735.4453808,735.4453808,,,,,0.102328278,0,,,,,,,,,,,,,No,0,0,0,16829,0,0,0,16829,0,0,0,0
H02,26LL260328I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.211877167,0,17788,0,17788,0,0,,,,,2,,2933.110352,,,,61.18988022,SC2,,,,,,,,,,,,765.9115012,765.9115012,,,,,0.096811265,0,,,,,,,,,,,,,No,0,0,0,17788,0,1,0,17787,0,0,0,0
H03,26LL260328I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.244385928,0,15422,0,15422,0,0,,,,,2,,2933.110352,,,,57.89645463,SC2,,,,,,,,,,,,751.0283241,751.0283241,,,,,0.111664437,0,,,,,,,,,,,,,No,0,0,0,15422,0,0,0,15422,0,0,0,0
H01,26LL260328I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.223952055,0,16829,0,16829,0,0,,,,,2,,2402.452637,,,,30.10055579,SC2,,,,,,,,,,,,710.2768001,710.2768001,,,,,0.102328278,0,,,,,,,,,,,,,No,0,0,0,16829,0,0,0,16829,0,0,0,0
H02,26LL260328I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.211877167,0,17788,0,17788,0,0,,,,,2,,2402.452637,,,,30.64693173,SC2,,,,,,,,,,,,716.5041479,716.5041479,,,,,0.096811265,0,,,,,,,,,,,,,No,0,0,0,17788,0,1,0,17787,0,0,0,0
H03,26LL260328I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.244385928,0,15422,0,15422,0,0,,,,,2,,2402.452637,,,,30.28082806,SC2,,,,,,,,,,,,710.7403999,710.7403999,,,,,0.111664437,0,,,,,,,,,,,,,No,0,0,0,15422,0,0,0,15422,0,0,0,0
H01,26LL260328I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.223952055,0,16829,0,16829,0,0,,,,,2,,1528.428101,,,,22.53017954,SC2,,,,,,,,,,,,664.4264347,664.4264347,,,,,0.102328278,0,,,,,,,,,,,,,No,0,0,0,16829,0,0,0,16829,0,0,0,0
H02,26LL260328I,,,,RSV,0.070716038,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,1.414320707,,,0.337775677,0.002969994,17788,1,17787,0,0.285666078,,,0.996036821,0,2,,1528.428101,,,,22.6203478,SC2,0.142833043,,,0.49801841,0,12.49815484,,,39.69318142,0,3872.802734,675.2109528,675.390714,,,,,0.176019594,0.019163655,,,0.620766451,0,,,0.310383226,0,,,25.32675671,0,No,0,0,0,17788,0,1,0,17787,0,0,0,0
H03,26LL260328I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.244385928,0,15422,0,15422,0,0,,,,,2,,1528.428101,,,,22.25931437,SC2,,,,,,,,,,,,668.2132679,668.2132679,,,,,0.111664437,0,,,,,,,,,,,,,No,0,0,0,15422,0,0,0,15422,0,0,0,0
H01,26LL260328I,,,,SC2,0.598091722,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,11.96183395,,,1.120084405,0.270750791,16829,8,16821,,,,,,,,,4518.394531,,,2.591889523,72.9065864,,,,,,,,,,,,6644.224304,579.2764985,582.1595921,,,,,0.836585283,0.409961224,,,,,,,,,,,,,No,0,0,0,16829,0,0,0,16829,0,0,0,0
H02,26LL260328I,,,,SC2,0.495095789,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,9.90191555,,,0.964343548,0.210321188,17788,7,17781,,,,,,,,,4518.394531,,,19.69623671,69.9879863,,,,,,,,,,,,7122.850446,582.7509479,585.3246322,,,,,0.708188415,0.329782903,,,,,,,,,,,,,No,0,0,0,17788,0,1,0,17787,0,0,0,0
H03,26LL260328I,,,,SC2,0.652671754,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,13.05343533,,,1.222322941,0.295455188,15422,8,15414,,,,,,,,,4518.394531,,,7.87486996,74.03860315,,,,,,,,,,,,6966.417114,588.1763606,591.4850057,,,,,0.912937522,0.447369993,,,,,,,,,,,,,No,0,0,0,15422,0,0,0,15422,0,0,0,0
G01,26LL260327I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.211011112,0,17861,0,17861,0,0,,,,,2,,2933.110352,,,,54.82631979,SC2,,,,,,,,,,,,747.557199,747.557199,,,,,0.096415572,0,,,,,,,,,,,,,No,0,0,1,17860,0,0,0,17861,0,0,0,0
G02,26LL260327I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.213473424,0,17655,0,17655,0,0,,,,,2,,2933.110352,,,,59.0559687,SC2,,,,,,,,,,,,762.9242814,762.9242814,,,,,0.097540595,0,,,,,,,,,,,,,No,0,0,0,17655,0,0,1,17654,0,0,0,0
G03,26LL260327I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.242952198,0,15513,0,15513,0,0,,,,,2,,2933.110352,,,,56.8015217,SC2,,,,,,,,,,,,753.7718666,753.7718666,,,,,0.111009374,0,,,,,,,,,,,,,No,0,0,0,15513,0,0,1,15512,0,0,0,0
G01,26LL260327I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.211011112,0,17861,0,17861,0,0,,,,,2,,2402.452637,,,,30.05135608,SC2,,,,,,,,,,,,718.8385763,718.8385763,,,,,0.096415572,0,,,,,,,,,,,,,No,0,0,1,17860,0,0,0,17861,0,0,0,0
G02,26LL260327I,,,,FluB,0.071248777,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,1.424975514,,,0.340320557,0.002992368,17655,1,17654,0,0.027341355,,,0.092371421,0,2,,2402.452637,,,,30.33745072,SC2,0.013670677,,,0.04618571,0,1.348631004,,,4.51302416,0,4164.67627,720.1592862,720.3543877,,,,,0.177345708,0.019308021,,,0.057832203,0,,,0.028916101,0,,,2.832329821,0,No,0,0,0,17655,0,0,1,17654,0,0,0,0
G03,26LL260327I,,,,FluB,0.081086971,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,1.621739388,,,0.387318522,0.003405548,15513,1,15512,0,0.026252123,,,0.088681026,0,2,,2402.452637,,,,30.25168331,SC2,0.013126061,,,0.044340513,0,1.295599972,,,4.336686234,0,4215.312012,717.4117581,717.63724,,,,,0.201835155,0.021974053,,,0.055522201,0,,,0.0277611,0,,,2.721427272,0,No,0,0,0,15513,0,0,1,15512,0,0,0,0
G01,26LL260327I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.211011112,0,17861,0,17861,0,0,,,,,2,,1528.428101,,,,22.1827793,SC2,,,,,,,,,,,,672.6185444,672.6185444,,,,,0.096415572,0,,,,,,,,,,,,,No,0,0,1,17860,0,0,0,17861,0,0,0,0
G02,26LL260327I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.213473424,0,17655,0,17655,0,0,,,,,2,,1528.428101,,,,23.04928964,SC2,,,,,,,,,,,,676.5885783,676.5885783,,,,,0.097540595,0,,,,,,,,,,,,,No,0,0,0,17655,0,0,1,17654,0,0,0,0
G03,26LL260327I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.242952198,0,15513,0,15513,0,0,,,,,2,,1528.428101,,,,22.32543469,SC2,,,,,,,,,,,,671.7536556,671.7536556,,,,,0.111009374,0,,,,,,,,,,,,,No,0,0,0,15513,0,0,1,15512,0,0,0,0
G01,26LL260327I,,,,SC2,5.010142326,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,100.2028503,,,6.272384644,3.930428743,17861,71,17790,,,,,,,,,4518.394531,,,6.863918811,66.0796329,,,,,,,,,,,,6981.828462,599.598667,624.9689327,,,,,5.627133369,4.440167904,,,,,,,,,,,,,No,0,0,1,17860,0,0,0,17861,0,0,0,0
G02,26LL260327I,,,,SC2,5.211795807,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,104.2359161,,,6.505449772,4.102874279,17655,73,17582,,,,,,,,,4518.394531,,,7.363468737,67.26223015,,,,,,,,,,,,7097.800427,600.4297726,627.2951398,,,,,5.844463348,4.626713753,,,,,,,,,,,,,No,0,0,0,17655,0,0,1,17654,0,0,0,0
G03,26LL260327I,,,,SC2,6.177555561,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,123.5511093,,,7.678807735,4.886948109,15513,76,15437,,,,,,,,,4518.394531,,,6.614979779,61.03297933,,,,,,,,,,,,7003.731188,610.219679,641.5422391,,,,,6.912181854,5.497189522,,,,,,,,,,,,,No,0,0,0,15513,0,0,1,15512,0,0,0,0
F01,26JJ260329I,,,,FluA,0.072003298,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,1.44006598,,,0.34392494,0.003024056,17470,1,17469,0,0.222171336,,,0.768619979,0,2,,2933.110352,,,,60.96167322,SC2,0.111085668,,,0.38430999,0,9.997939088,,,32.1301227,0,4434.258301,724.8800637,725.0923921,,,,,0.17922385,0.019512486,,,0.479612435,0,,,0.239806217,0,,,20.42478108,0,No,0,1,0,17469,0,5,1,17464,0,0,0,0
F02,26JJ260329I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.216403171,0,17416,0,17416,0,0,,,,,2,,2933.110352,,,,65.363535,SC2,,,,,,,,,,,,729.4328604,729.4328604,,,,,0.098879203,0,,,,,,,,,,,,,No,0,0,0,17416,0,2,3,17411,0,0,0,0
F03,26JJ260329I,,,,FluA,0.073561311,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,1.471226215,,,0.351367623,0.003089488,17100,1,17099,0,0.222170234,,,0.768617638,0,2,,2933.110352,,,,65.73118447,SC2,0.111085118,,,0.384308819,0,9.997894547,,,32.13004979,0,5126.625,726.7940177,727.0513177,,,,,0.183102071,0.01993469,,,0.479610434,0,,,0.239805217,0,,,20.42471035,0,No,0,1,0,17099,0,5,2,17093,0,0,0,0
F01,26JJ260329I,,,,FluB,0.072003298,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,1.44006598,,,0.34392494,0.003024056,17470,1,17469,0,0.222171336,,,0.768619979,0,2,,2402.452637,,,,28.88108753,SC2,0.111085668,,,0.38430999,0,9.997939088,,,32.1301227,0,4159.324219,729.2485634,729.4449043,,,,,0.17922385,0.019512486,,,0.479612435,0,,,0.239806217,0,,,20.42478108,0,No,0,1,0,17469,0,5,1,17464,0,0,0,0
F02,26JJ260329I,,,,FluB,0.216692105,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,4.333842278,,,0.574388027,0.051424883,17416,3,17413,0,0.857044399,,,2.079945542,0,2,,2402.452637,,,12.95189636,30.71266618,SC2,0.428522204,,,1.039972771,0,29.99758793,,,59.96073052,0.034445342,4052.531006,720.8508057,721.4247056,,,,,0.370999664,0.112603009,,,1.463994723,0.250094095,,,0.731997361,0.125047048,,,44.86889544,15.12628043,No,0,0,0,17416,0,2,3,17411,0,0,0,0
F03,26JJ260329I,,,,FluB,0.147126928,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,2.9425385,,,0.471308261,0.022288624,17100,2,17098,0,0.444353491,,,1.184464222,0,2,,2402.452637,,,4.917921229,30.54021563,SC2,0.22217674,,,0.592232111,0,18.1787734,,,42.95291887,0,3976.900024,718.3482336,718.7293507,,,,,0.282866776,0.063850969,,,0.807174151,0.08153281,,,0.403587075,0.040766405,,,30.32367491,6.033871884,No,0,1,0,17099,0,5,2,17093,0,0,0,0
F01,26JJ260329I,,,,RSV,0.360057712,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,7.201154232,,,0.782536805,0.126584545,17470,5,17465,0,1.110983849,,,2.365641505,0,2,,1528.428101,,,1.226256444,21.1473252,SC2,0.555491942,,,1.182820752,0,35.71165666,,,61.63910051,9.784212819,2659.765625,689.2037585,689.767743,,,,,0.548408926,0.220775172,,,1.73915513,0.482812636,,,0.869577565,0.241406318,,,48.69278749,22.73052583,No,0,1,0,17469,0,5,1,17464,0,0,0,0
F02,26JJ260329I,,,,RSV,0.144457266,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,2.889145374,,,0.462755173,0.021884209,17416,2,17414,0,0.571346581,,,1.545725954,0,2,,1528.428101,,,2.799327583,22.69581765,SC2,0.285673287,,,0.772862977,0,22.21974199,,,51.69359055,0,3027.686035,683.5383256,683.8075204,,,,,0.277733803,0.062692411,,,1.049382158,0.093310991,,,0.524691079,0.046655495,,,36.67976516,7.759718825,No,0,0,0,17416,0,2,3,17411,0,0,0,0
F03,26JJ260329I,,,,RSV,0.367849559,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,7.356991291,,,0.799474239,0.129323646,17100,5,17095,0,1.110981107,,,2.365642503,0,2,,1528.428101,,,4.907547927,21.94151969,SC2,0.555490534,,,1.182821251,0,35.71159849,,,61.63916806,9.784028909,2366.418018,681.2421884,681.7349299,,,,,0.5602777,0.225552589,,,1.739153474,0.482808662,,,0.869576737,0.241404331,,,48.69277676,22.73042021,No,0,1,0,17099,0,5,2,17093,0,0,0,0
F01,26JJ260329I,,,,SC2,0.648178101,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,12.96356201,,,1.174456358,0.309067249,17470,9,17461,,,,,,,,,4518.394531,,,7.97171239,71.87943923,,,,,,,,,,,,7050.034397,614.4818804,617.7972767,,,,,0.889962018,0.454769999,,,,,,,,,,,,,No,0,1,0,17469,0,5,1,17464,0,0,0,0
F02,26JJ260329I,,,,SC2,0.505672991,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,10.11345959,,,0.984949648,0.214813963,17416,7,17409,,,,,,,,,4518.394531,,,4.832639532,73.53299903,,,,,,,,,,,,6817.730678,611.3026172,613.7971623,,,,,0.723319471,0.336827874,,,,,,,,,,,,,No,0,0,0,17416,0,2,3,17411,0,0,0,0
F03,26JJ260329I,,,,SC2,0.662206709,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,13.24413395,,,1.199880719,0.315755546,17100,9,17091,,,,,,,,,4518.394531,,,13.25097321,72.07868273,,,,,,,,,,,,6967.655002,615.0082292,618.3517275,,,,,0.909225464,0.464611888,,,,,,,,,,,,,No,0,1,0,17099,0,5,2,17093,0,0,0,0
E01,26JJ260327I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.231732696,0,16264,0,16264,0,0,,,,,2,,2933.110352,,,,60.59482717,SC2,,,,,,,,,,,,742.6031905,742.6031905,,,,,0.105883241,0,,,,,,,,,,,,,No,0,0,0,16264,0,1,0,16263,0,0,0,0
E02,26JJ260327I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.208478019,0,18078,0,18078,0,0,,,,,2,,2933.110352,,,,59.36996857,SC2,,,,,,,,,,,,768.1271609,768.1271609,,,,,0.095258199,0,,,,,,,,,,,,,No,0,0,0,18078,0,0,0,18078,0,0,0,0
E03,26JJ260327I,,,,FluA,0.078924656,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,1.578493118,,,0.376988798,0.003314736,15938,1,15937,0,0.666624904,,,2.43791516,0,2,,2933.110352,,,,57.213886,SC2,0.333312441,,,1.21895758,0,24.99882476,,,74.81792513,0,5984.415039,753.386501,753.7147121,,,,,0.196452647,0.021388091,,,1.506020227,0,,,0.753010114,0,,,48.60755875,1.390090775,No,0,1,0,15937,0,0,1,15937,0,0,0,0
E01,26JJ260327I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.231732696,0,16264,0,16264,0,0,,,,,2,,2402.452637,,,,30.34286048,SC2,,,,,,,,,,,,716.6825196,716.6825196,,,,,0.105883241,0,,,,,,,,,,,,,No,0,0,0,16264,0,1,0,16263,0,0,0,0
E02,26JJ260327I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.208478019,0,18078,0,18078,0,0,,,,,2,,2402.452637,,,,29.74726481,SC2,,,,,,,,,,,,729.4477021,729.4477021,,,,,0.095258199,0,,,,,,,,,,,,,No,0,0,0,18078,0,0,0,18078,0,0,0,0
E03,26JJ260327I,,,,FluB,0.078924656,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,1.578493118,,,0.376988798,0.003314736,15938,1,15937,0,0.666624904,,,2.43791516,0,2,,2402.452637,,,,29.70734139,SC2,0.333312441,,,1.21895758,0,24.99882476,,,74.81792513,0,4267.657715,723.2628044,723.4851909,,,,,0.196452647,0.021388091,,,1.506020227,0,,,0.753010114,0,,,48.60755875,1.390090775,No,0,1,0,15937,0,0,1,15937,0,0,0,0
E01,26JJ260327I,,,,RSV,0.077342615,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,1.54685235,,,0.369431198,0.003248294,16264,1,16263,0,0.666625679,,,2.437913474,0,2,,1528.428101,,,,22.61153469,SC2,0.333312848,,,1.218956737,0,24.99884768,,,74.81784727,0,3308.061035,672.1998399,672.3619071,,,,,0.192514583,0.020959379,,,1.506020936,0,,,0.753010468,0,,,48.60756424,1.39013112,No,0,0,0,16264,0,1,0,16263,0,0,0,0
E02,26JJ260327I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.208478019,0,18078,0,18078,0,0,,,,,2,,1528.428101,,,,21.99557176,SC2,,,,,,,,,,,,685.1049147,685.1049147,,,,,0.095258199,0,,,,,,,,,,,,,No,0,0,0,18078,0,0,0,18078,0,0,0,0
E03,26JJ260327I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.236473069,0,15938,0,15938,0,0,,,,,2,,1528.428101,,,,21.98795253,SC2,,,,,,,,,,,,678.135013,678.135013,,,,,0.108049095,0,,,,,,,,,,,,,No,0,1,0,15937,0,0,1,15937,0,0,0,0
E01,26JJ260327I,,,,SC2,0.232042104,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,4.640841961,,,0.615082622,0.055067454,16264,3,16261,,,,,,,,,4518.394531,,,16.63149441,73.42451461,,,,,,,,,,,,7104.636556,605.2210106,606.4198698,,,,,0.397282213,0.120579205,,,,,,,,,,,,,No,0,0,0,16264,0,1,0,16263,0,0,0,0
E02,26JJ260327I,,,,SC2,0.278349549,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,5.566990852,,,0.656377256,0.083985493,18078,4,18074,,,,,,,,,4518.394531,,,13.48938456,71.73733403,,,,,,,,,,,,7175.886475,624.5974451,626.0470057,,,,,0.444623202,0.159834698,,,,,,,,,,,,,No,0,0,0,18078,0,0,0,18078,0,0,0,0
E03,26JJ260327I,,,,SC2,0.236788809,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,4.735775948,,,0.627666831,0.056193843,15938,3,15935,,,,,,,,,4518.394531,,,8.455304335,70.29253228,,,,,,,,,,,,6544.662923,626.8822801,627.9961803,,,,,0.405409604,0.123045683,,,,,,,,,,,,,No,0,1,0,15937,0,0,1,15937,0,0,0,0
D04,26HH260327I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.231419638,0,16286,0,16286,0,0,,,,,2,,2933.110352,,,,67.39181757,SC2,,,,,,,,,,,,751.2018233,751.2018233,,,,,0.105740197,0,,,,,,,,,,,,,No,0,0,0,16286,0,1,0,16285,0,0,0,0
D05,26HH260327I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.230781898,0,16331,0,16331,0,0,,,,,2,,2933.110352,,,,66.21039027,SC2,,,,,,,,,,,,769.5484555,769.5484555,,,,,0.10544882,0,,,,,,,,,,,,,No,0,0,0,16331,0,0,2,16329,0,0,0,0
D06,26HH260327I,,,,FluA,0.076412335,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,1.528246641,,,0.364987165,0.003209225,16462,1,16461,0,2,,,8.695663327,0,2,,2933.110352,,,,64.96441617,SC2,1,,,4.347831663,0,50,,,133.6957916,0,3538.382568,771.1291371,771.2972366,,,,,0.190198913,0.020707283,,,5.136893563,0,,,2.568446782,0,,,89.21116954,10.78883046,No,0,1,0,16461,0,0,0,16462,0,0,0,0
